RecordID,Date,Country,TemperatureAnomaly_C,CO2Level_ppm,ExtremeWeatherEvent, EconomicImpact_USD ,PopulationAffected
6f352be6-8dae-4c47-bde7-2b66e1ccba6c,1/16/2020,Japan,0.02,401.07,None," 7,585,935.72 ",2679953
8fe14fb8-dd8b-4710-bdd9-5cc49607078e,10/13/2015,USA,0.69,396.96,Drought," 7,227,507.46 ",1310056
270d434e-048a-41e2-b8d5-57ce8739b92a,7/25/2004,Russia,0.49,357.06,Tornado," 9,330,576.80 ",3510497
f3364bf9-e70d-4bf8-b5df-265626fb3227,5/26/2009,Australia,1.59,374.48,Hurricane," 7,421,260.03 ",4629166
7dd611b0-d490-4dcb-9d34-134e6826eb64,3/22/2011,France,-0.01,392.18,Wildfire," 8,975,255.86 ",2383092
f56b2e92-b579-4829-b90f-59035a7584a5,12/2/2010,Russia,-0.56,369.14,Wildfire," 3,288,196.02 ",313200
c35b609c-1c28-4ce0-9e2e-3fcdca2f792e,8/24/2005,China,-0.51,354.76,None," 586,007.05 ",1672527
75b05233-af42-4b0a-b40e-3219453cb189,10/11/2000,Japan,-1.04,402.03,Drought," 3,053,545.06 ",4810751
4dcc85fb-8105-460e-ac3c-e5610a7dc5f9,2/15/2013,India,-0.14,367.84,Heatwave," 6,131,611.67 ",2560889
84fbf740-d394-430d-84ae-adbe951b63db,3/1/2022,Japan,-0.76,417.41,Flood," 3,228,255.78 ",2526126
c7ffc664-ad98-4bde-b2b1-bb1a7345f025,9/25/2021,Russia,-0.41,397.79,Drought," 1,811,482.63 ",1681821
57a82355-623e-4bde-af6b-2b1776424c66,10/9/2023,Germany,-1.46,385.39,Drought," 3,169,336.97 ",3626557
2eade24f-b24c-4bdf-bd49-e32297fb31e4,6/23/2015,Japan,-0.61,365.88,Flood," 1,506,270.20 ",3611011
d701326d-e4e9-4f7c-964d-98f973a0dc17,5/11/2008,France,0.05,418.33,Drought," 3,529,979.53 ",1837380
c246abf6-062f-4678-aaa9-24d0642b2bf3,2/10/2005,Brazil,0.84,404.1,Heatwave," 5,427,534.63 ",1817387
23da209e-a688-4fd4-9930-3ec1e3644b5d,4/2/2012,Australia,-1.8,411.27,Drought," 5,695,822.06 ",776820
9efc410d-d830-4693-8438-13a5bcbb961b,6/1/2005,Japan,-1.41,414.01,None," 275,205.12 ",2409611
c33f5dcc-7342-4e4a-b275-f3c5fd06c345,12/11/2014,Canada,0.9,406.12,Flood," 7,989,657.12 ",1026331
9b02aa28-2270-4e09-8bd6-f5f37c82ee04,7/13/2005,Brazil,0.66,366.24,Tornado," 6,860,209.65 ",4900638
0fa4db0b-c677-47af-8c92-9a3de1a6b27a,6/13/2009,Germany,-1.72,357.47,Hurricane," 3,190,651.20 ",741095
7698b175-4510-407b-9637-28e098fc2635,11/4/2002,Canada,0.07,359.19,Wildfire," 3,119,891.96 ",3955979
f2e4bdf0-bad1-4488-851a-28587000b369,2/7/2002,France,-0.98,382.67,Drought," 8,521,525.96 ",1822059
326376e9-af49-40aa-a551-b0235de98848,11/16/2004,Japan,1.68,356.19,Flood," 3,675,481.41 ",461792
cd7370c3-4452-4546-9f3e-71cd05b5961f,10/20/2023,France,-0.52,351.46,Tornado," 8,392,020.94 ",3504514
41135d76-25bb-45af-997d-d79acce5c06a,1/10/2000,Canada,1.49,399.76,Tornado," 5,553,050.83 ",528879
cde352d3-2be3-4671-8cc0-23e0b7162038,4/6/2002,Russia,1.92,357.27,Flood," 9,789,642.64 ",1972838
7d451761-861c-4aa7-a571-58ce00fd74a9,6/27/2004,Canada,-1.93,412.6,Flood," 8,939,940.34 ",3654123
f7450d7e-425b-481b-a8f0-9569ea6b01b1,9/26/2010,Japan,0.18,411.81,Wildfire," 4,787,462.76 ",725810
d8a23f1d-3a12-49a0-a9b2-55ce45b42ff1,10/11/2013,France,-1.7,417.8,Flood," 5,139,152.31 ",1494273
8a4e51a5-bbe8-47f6-ba3e-f02562d41693,5/7/2003,Germany,-0.3,355,Hurricane," 5,088,965.75 ",2897663
86e21d04-cdc1-4a7e-8b9a-dd9ffde82de0,3/9/2021,USA,-1.29,376.39,Wildfire," 8,113,914.49 ",4151281
d965f0e2-ce3c-4683-aa0b-8a6eaf7afcf4,8/7/2001,Canada,-0.28,366.95,Wildfire," 7,245,919.14 ",2122669
d048a12a-f3ad-4559-80da-b5178009e029,10/27/2022,Japan,-0.1,392.56,None," 380,933.50 ",3023662
1a0e4c8b-f9e0-48f5-af8e-5bc52e317091,3/8/2017,France,-0.45,417.49,None," 7,367,413.23 ",4743419
b5746525-38b2-4f5a-ac68-da4b5ddf38ad,3/5/2023,Russia,-0.76,364.57,None," 6,606,396.29 ",4313764
f8492309-f406-4034-8230-23eb5836d424,5/4/2003,Australia,0.5,400.45,Tornado," 5,875,638.80 ",3400764
24188f30-d6fb-41db-abb9-630086cb2ff6,5/25/2019,Australia,-1.63,381.94,Heatwave," 7,747,514.38 ",3902934
1ed864ca-5a07-438b-b63f-f6872a61e03d,10/11/2005,Japan,1.41,384.78,Flood," 8,803,124.73 ",617654
d5544c63-3a64-43e2-b7ef-b6d91396e1b3,7/6/2022,USA,0.77,368.31,Heatwave," 3,850,336.97 ",1448157
6a54d42c-4188-4a15-a1ae-d5c20e6c6aa9,2/12/2001,China,1.38,399.49,Heatwave," 2,807,421.45 ",921919
52329eaa-6af6-4e2d-814d-1e062c5c93cc,10/10/2015,Canada,-0.8,387.06,Heatwave," 7,101,687.64 ",4863449
5a004e87-06e5-43c6-92a1-1ccd394e7123,8/14/2020,Brazil,-1.62,367.55,Drought," 2,106,985.05 ",2764633
0e5589df-011b-4b72-98a9-ce4c41738622,8/30/2020,Japan,-1.84,377.99,None," 7,395,154.53 ",2552242
d4bca11a-ba84-4250-980f-6af3614a37ef,3/31/2021,Canada,1.67,414.76,Wildfire," 1,081,562.27 ",474246
be4c53c7-35cc-4b45-9af8-22ea4962edd5,4/1/2022,Australia,-0.37,394.98,Flood," 3,274,331.60 ",2494807
c30ab3b2-fe81-49e2-98e7-97183f6b0033,11/1/2016,Australia,0.24,410.67,None," 5,133,950.79 ",4470235
8caba911-da1f-416a-9691-2c50ffa7d9f5,6/21/2019,Russia,-1.22,370.26,Flood," 3,718,313.59 ",2262289
edd71e60-67a0-4252-b5c0-d27fa50db763,2/6/2023,China,0.31,386.69,Wildfire," 6,994,542.62 ",4145738
7556d78e-d16c-4cf3-a415-04600ef4d79b,7/17/2000,India,-1.15,367.74,Drought," 4,400,266.85 ",606806
5eccac77-e852-403d-8efb-1c4141fb0010,7/21/2019,Australia,1.31,400.06,Tornado," 7,412,389.87 ",1996101
dcb656bd-3249-4e24-965b-1f57faadba76,12/23/2021,Russia,1.11,408.64,Flood," 3,673,221.89 ",2474660
c4852de1-dee6-42fc-ad99-165e71a5a667,6/29/2004,Russia,0.72,393.5,Hurricane," 9,839,326.41 ",4923921
481ec4a3-c178-49b4-8b4d-f5e68440c78d,3/9/2012,USA,-0.56,370.22,Heatwave," 5,125,396.15 ",4642513
270a2f13-615e-4680-a030-e36347eef0cc,6/8/2018,China,-0.75,365.89,Flood," 2,878,420.45 ",3606744
83c7845d-c9d3-4120-8e2f-7c4d654806dd,4/29/2018,Russia,0.24,390.15,Drought," 9,594,903.37 ",4560448
a650b600-614c-4ff7-a656-ea4b9934b7fc,7/12/2009,China,0.17,379.76,Wildfire," 7,962,990.88 ",699800
f150bc61-4e5b-40fd-8d53-410ef52fa6ff,4/5/2018,Russia,0.18,412.84,Flood," 6,399,227.75 ",755876
b5fd7a08-53a7-431d-922e-c20c3fe344fb,4/17/2016,Japan,0.73,364.35,Wildfire," 1,773,445.17 ",2111269
b7cbd533-666c-4d88-98fa-e46560447e9f,1/30/2014,Germany,-0.63,365.81,Flood," 9,447,792.36 ",4497202
9a0370e6-f7ef-4590-8470-1cec1fb6c5b5,11/20/2013,Russia,0.84,403.48,Drought," 3,347,053.77 ",1021250
87618dac-a46c-4e2c-ba2c-6952c4237e4c,12/13/2012,Australia,0.08,356.76,Drought," 6,187,572.67 ",3835024
9477b1ee-c310-4daa-964c-e8d6f95a1780,5/15/2023,Canada,1.36,398.67,Drought," 5,773,524.34 ",2553743
acbcf6df-3a9c-41c7-96e5-c26487229287,2/5/2004,Russia,0.36,418.84,Wildfire," 1,772,799.62 ",4655712
47af7b68-0b2e-4ef9-aae9-8e89440084fd,2/3/2003,Brazil,-0.77,413.78,None," 3,629,248.64 ",3776285
e2defb2f-37b5-41b7-b8ad-8042f422837c,12/25/2003,Canada,0.58,359.22,Wildfire," 6,952,834.07 ",3377808
fd35dc12-e22e-4bc8-88f5-bf04a108e082,11/8/2015,Germany,-0.91,364.5,Hurricane," 5,372,884.09 ",4891897
41c991f2-2a0f-46b6-b441-8338e29abfec,2/8/2023,China,-1.89,371.49,None," 9,520,647.47 ",13459
7f60e55c-1a5f-47fd-98d0-7b46ed02c562,3/9/2008,Germany,-0.65,362.72,Drought," 5,379,278.11 ",408412
24d3611e-f2d2-4665-b111-667de9d15f0c,11/26/2003,USA,-0.17,399.45,Hurricane," 6,307,941.34 ",2911706
2d308af1-bc44-4410-bc9e-c709512ad551,1/28/2017,Japan,-1.42,374.15,Drought," 4,644,946.67 ",4025780
9d4a5662-3999-4745-9943-02423e95d91c,8/12/2004,China,-0.95,395.36,None," 8,448,895.95 ",3891219
e75d690c-9ddb-4f54-aa88-a4adee447e0b,3/4/2017,Japan,-1.88,355.08,Tornado," 1,906,630.68 ",2366784
43e25ec7-7d7d-48f8-b1b4-cebe98c06565,12/10/2022,France,-0.48,419.42,Heatwave," 4,699,930.07 ",3255073
5be2b17a-8360-4cdf-84aa-358a3c2e948d,5/20/2015,USA,0.05,403.52,Flood," 8,114,714.77 ",382170
766d25f5-a171-4f81-85ab-24cac88e4daf,10/18/2007,Germany,-1.78,415.02,Drought," 9,337,731.58 ",4630922
3b3ca914-3b1f-424c-828c-3ba62712bf11,10/20/2017,Japan,-1.99,369.19,Hurricane," 5,145,943.91 ",1291168
c75a941b-36e7-435a-8c7e-a4c8cc133698,7/7/2006,Brazil,-0.33,380.93,Wildfire," 9,592,774.92 ",611195
a34e988d-62f9-4c5f-a9d2-3bb6a3f0c870,5/7/2017,Russia,-1.23,355.31,Drought," 4,489,403.43 ",4504196
05e1603f-7f07-49b8-8580-f10dce2f95f9,5/11/2010,Australia,-1.66,379.84,None," 4,630,538.95 ",2366415
f295a2c0-f8c2-4f83-9645-64fb36ff766f,1/28/2023,Australia,0.41,354.66,None," 3,813,054.22 ",4828134
52746cdb-1738-4d1f-965a-abd1f11bc4d5,9/20/2003,Russia,0.94,386.17,Flood," 6,031,243.47 ",4961921
34ee6cc6-714d-45e6-b640-071acf1bbbad,1/15/2013,USA,-0.19,366.76,Flood," 4,808,947.14 ",4788052
5d1628d9-dbfb-4e14-8fe1-a4ad25e57a84,11/27/2005,China,1.47,385.41,None," 909,575.93 ",4663049
1c1177c1-5049-4a5c-8898-f8248313cafd,3/1/2014,USA,1.15,390.36,Wildfire," 9,550,777.70 ",4726851
f62f77ac-ec7d-44e1-8e54-afb4b1b2d4d5,6/1/2020,Australia,-0.71,391.4,Drought," 5,590,693.37 ",2027625
76df0026-d797-4a37-895c-19ec291914df,7/20/2002,France,0.37,399.84,Heatwave," 7,985,383.86 ",4419521
32f9801b-64a8-4b9c-a498-659c1ec83669,9/19/2011,Russia,0.89,364.41,Wildfire," 72,414.37 ",2869930
0cb6587a-ce09-4704-85f4-c931f87dc9a7,6/3/2023,Brazil,-0.14,403.46,Hurricane," 1,806,827.48 ",454895
c8b99fdf-a553-4b71-8e87-1931e93daa54,7/16/2018,France,-0.55,377,Tornado," 1,419,101.28 ",3250238
e82506f7-c297-4b48-ae75-8c87e8576cfa,6/30/2015,Brazil,-1.63,353.86,Drought," 9,643,669.90 ",1307022
5ec5e940-14e9-41ff-bd9d-ab7b24007162,7/3/2022,India,1.78,357.02,Flood," 7,858,827.81 ",806242
8707cebc-c6ec-4575-b794-68416bcbe82e,2/26/2001,Canada,0.17,353.13,Wildfire," 9,816,383.98 ",2888619
fb7a4c48-30e4-405b-8984-f9ddabe48bd5,2/26/2000,China,1.54,371.02,Flood," 7,492,328.33 ",4637654
6ac1b30a-5524-41d1-81e5-b2d618e95440,11/26/2019,Brazil,-0.32,413.46,Flood," 2,336,655.39 ",4369741
b196706d-e36c-4fb5-9498-c70dbd24432d,3/7/2022,USA,-1.96,390.02,Drought," 5,770,681.43 ",2539543
4416037e-dbbc-4c5a-87e7-770f14bd73bb,10/2/2022,Germany,-0.09,399.98,Wildfire," 6,739,287.17 ",3253062
49c5f291-c748-43f8-af37-c6a3b983964d,3/13/2011,USA,-1.21,417.7,Tornado," 5,054,382.08 ",876777
fdc228a6-32fa-4a89-8cc4-020daa083eaf,12/27/2016,China,0.63,388.7,None," 9,743,378.91 ",4086473
6aa16811-904c-4f43-b100-f4b3ac0c9829,5/6/2001,India,0.49,415.96,Heatwave," 2,316,330.57 ",875346
502d339e-8844-403d-807c-619d6dde7ab0,3/31/2020,Brazil,1.44,382.17,None," 9,900,722.55 ",2024275
abe40d89-b9ed-4549-bb75-90263243fb82,8/12/2015,Australia,-1.93,397.65,Tornado," 673,723.12 ",1171689
72d0e38b-84e3-427b-8307-b9221eb8d748,10/15/2014,India,-1.67,419.76,Flood," 3,855,746.61 ",4127378
985cae8a-12a0-4318-b616-64e7a1b20de1,11/28/2013,Canada,0.69,391.93,Heatwave," 5,759,764.16 ",2794536
8950c50d-070b-48a9-be74-8c2611ddd6af,8/13/2011,Brazil,-0.48,410.94,Flood," 4,262,247.25 ",2871729
d37ee8f8-1fa7-41ad-b317-fba4fe7575da,4/5/2010,USA,1.25,380.38,Heatwave," 1,106,093.41 ",109387
0068e224-0772-4fd1-8a23-c0b52fc32019,2/5/2008,Germany,0.1,353.31,Hurricane," 382,839.05 ",2315610
1493a869-9a9d-4abc-8c3d-d5a68a45fbb6,12/26/2008,Australia,-1.12,363.2,Wildfire," 4,275,715.25 ",2991106
a360f84b-4d68-4679-9f18-2cadb6d6730d,10/10/2014,China,1.43,352.47,Wildfire," 4,793,035.76 ",4656955
1939b103-c7ae-470e-9e78-4f7a9d613b93,10/27/2012,India,-1.97,359.52,Flood," 8,268,320.70 ",1457068
f3e13a28-7761-4306-b0ec-ff559e5249cb,11/4/2008,Brazil,-0.24,406.48,Tornado," 5,344,152.95 ",2989254
367e92fc-0478-487d-be7d-1802cf8cc047,7/2/2012,Australia,-0.1,389.69,Hurricane," 9,206,106.86 ",2363055
daafc796-9260-4e3d-828c-5b43490f0bc5,1/18/2012,Canada,1.5,371.95,None," 265,121.57 ",1665534
5f3c7448-874e-4a8f-963a-36f79de03d31,7/26/2017,Canada,1.54,401.73,Flood," 1,177,506.25 ",1667980
00be6dc8-7e07-421c-ba3d-8ed26894b306,3/22/2009,Japan,0.09,355.1,Wildfire," 5,086,767.35 ",3603833
863d0614-64d3-4f4d-aae3-93b5232661b1,1/16/2019,USA,-1.02,385.45,Tornado," 7,988,590.34 ",3062395
1b87d5dd-f201-4f48-9f80-ed098888b2c5,4/22/2001,Russia,-1.76,372.88,None," 8,215,946.88 ",1620441
ce8bac76-8dd7-4d9a-a1dd-8ede625e22ba,1/19/2020,China,1.39,361.15,Wildfire," 1,931,305.35 ",4455320
516e4178-40ef-4506-84b7-718cd6bd19a3,4/7/2011,Russia,-1.39,391.8,Wildfire," 7,628,270.98 ",1522147
2ad5e143-1432-4dc8-9f31-17690b2e829e,11/14/2011,Japan,1.12,357.64,Hurricane," 6,550,555.24 ",3488739
034e8110-4d5d-48ee-a7a7-0b69247f2714,3/4/2002,India,0.44,365.11,Wildfire," 2,421,290.47 ",4203491
b52b236c-f405-4a71-8b46-106afdb75bb4,12/31/2004,USA,-0.64,417.69,Tornado," 349,809.80 ",3362428
4abed598-f1e7-4504-b483-aa86b4d6056d,12/29/2014,Japan,-1.23,409.43,Hurricane," 1,593,280.17 ",2436783
18d50235-5965-48b0-913c-165bce135273,2/13/2012,China,-0.34,399.26,Wildfire," 4,412,485.61 ",3796672
bcc868fd-c7b9-4abe-9d12-1f6e7b1f63aa,5/9/2017,Brazil,0.09,408.02,Flood," 440,664.07 ",272959
92274449-7a7c-4132-a8c2-6147f6017062,9/7/2012,Russia,0.84,404.47,Drought," 5,994,253.63 ",3009991
6c391ea1-fada-4c4d-98cf-44b59321f5b4,1/14/2009,Germany,1.58,419.03,Tornado," 586,166.33 ",1333005
e5d6d367-89b4-47c5-9a2c-62dcebd206c1,2/19/2016,France,1.66,379.78,Hurricane," 3,975,238.30 ",3941152
e50735eb-5d2d-4ece-995d-c858a42e99e7,10/14/2004,Germany,-0.21,356.94,Tornado," 8,677,072.20 ",442044
f8299e71-7c21-4571-9a4f-be5ed8abfde0,5/30/2012,Brazil,1,412.48,Flood," 4,251,921.06 ",1687659
98339ab7-873a-454c-836d-f9024693be7f,8/22/2003,Canada,-0.33,366.11,Tornado," 7,894,169.39 ",3721510
e428e0b1-88ef-47e0-810f-55ae52ce101e,9/14/2002,France,1.85,388.33,Hurricane," 2,779,138.97 ",1198933
5e500153-880b-4325-89cc-a3f0523ec094,3/14/2022,Germany,-1.07,407.6,Flood," 8,769,780.05 ",4657511
e2599460-d079-4e64-8600-cc91c9e635fa,11/20/2010,Russia,-1.01,390.79,Tornado," 9,445,218.62 ",905599
fbd0b917-92ea-4d0b-8d58-b821009ca902,1/29/2021,Canada,-1.97,390.44,Heatwave," 7,705,270.90 ",1642520
5ebc63e4-a3dc-4638-8b1b-157cd8a65c8a,8/12/2008,USA,-1.83,391.27,Heatwave," 1,919,533.05 ",4665329
e9668195-a27b-4e7d-9af8-4296e0e9f746,2/14/2012,Brazil,0.35,411.33,Flood," 4,157,476.72 ",481069
0e34c1f2-0a40-43d3-8672-12331f946e8a,4/13/2001,Japan,0.81,382.07,Heatwave," 1,967,813.79 ",3182668
d30a1aea-5ded-4d42-8f46-f329afcfac89,12/21/2004,France,-1.88,367.2,Flood," 6,868,498.36 ",1755402
c8bf7e01-7623-4562-86a8-26afa3fb11fe,11/20/2005,Canada,-0.02,369.59,None," 4,656,987.50 ",1606194
83cff542-e1b5-45d2-9683-4c1cc76a7d08,4/5/2000,Japan,0.55,419.96,None," 983,206.46 ",4767214
d73e33de-ce95-4425-9c1d-079ee927f71f,3/6/2002,Australia,0.15,419.07,None," 1,353,231.70 ",1052574
32ab715e-89ea-4305-89d4-6db277c36359,8/24/2001,France,-0.29,351.67,Flood," 9,217,253.64 ",1545488
301d32d7-92c7-4cdf-9a25-80855155a110,10/24/2023,Canada,-1.05,415.51,Heatwave," 6,836,531.08 ",3986662
40fc821e-f89c-48f7-8b2e-eaaca1f26322,11/2/2003,Canada,-0.01,380.86,Heatwave," 3,643,221.66 ",1578357
9d556f5e-7dd4-4b0a-a067-42918bd0a1eb,1/24/2021,Canada,0.4,352.58,Hurricane," 604,683.86 ",1230476
52f24506-239b-43d1-a6a2-74a59686666a,8/26/2000,Germany,-1.72,378.59,Tornado," 471,579.71 ",3341048
cae28079-596f-4404-a089-b580ac8e9de4,1/3/2002,Brazil,0.64,376.55,Heatwave," 7,496,264.63 ",2925370
5e898b87-ba5b-42b4-a227-1ae1a4882115,9/19/2001,Canada,-0.26,408.84,Wildfire," 8,841,797.55 ",839122
9fb5bdc7-b889-40b3-a3ba-6f5a422c7cc9,10/18/2022,Germany,-0.27,383.47,Drought," 3,086,168.87 ",4623987
9c8ee2c6-483d-4cfe-863b-c09742b2f6e5,3/21/2019,France,-0.47,397.53,Hurricane," 1,951,529.28 ",516896
0285be1a-ea62-471f-938a-15b93cb73e2c,3/4/2002,India,1.16,353.11,None," 2,453,968.22 ",1384367
20eef589-4798-45a2-9eb1-4842bde8f9c7,3/26/2019,Australia,-1.98,372.96,Tornado," 2,511,097.30 ",3472595
1f3659ea-3b08-41d5-90c3-0d86a5549d02,10/2/2020,Australia,-0.9,413.58,None," 1,955,622.92 ",2289142
97132a6a-298a-40a2-9880-b93975027387,9/1/2016,Brazil,-0.11,356.48,Wildfire," 3,835,768.61 ",2717649
d3b2d1b4-1838-4144-a13a-f70dd9ed2d9c,12/29/2014,USA,1.77,367.14,Tornado," 8,750,181.36 ",1672047
89452759-c287-45e2-9f97-5d3d4467ffd3,6/27/2005,France,-1.55,374.66,Tornado," 1,828,730.69 ",1971227
0b06905d-1170-4655-9987-df926652e7d9,7/14/2023,USA,-1.48,371.84,Wildfire," 1,290,314.48 ",3180555
063f241b-e906-4b11-85fc-36f491fd5fdd,4/16/2016,Germany,1.88,406.97,Tornado," 9,280,193.03 ",3048343
dc69cb1b-98fa-484e-bab9-48c40613505a,1/10/2016,Canada,-0.21,401.53,Wildfire," 832,083.39 ",489631
abf82c99-9a52-4893-87d5-06d126fc4844,1/13/2021,USA,-0.07,399.99,Wildfire," 4,751,443.47 ",1723471
fbfc64ed-3f18-4ebd-93a7-ed7c49216e7b,3/6/2022,Australia,1.27,365.13,Drought," 4,202,254.20 ",2494330
50f0060e-0473-44df-bb4e-47ec740019c1,3/5/2000,Germany,1.73,378.61,None," 537,471.83 ",1742113
c5155cc8-d28a-4b70-a724-62b1b360060f,3/3/2011,Russia,0.58,376.75,None," 166,956.62 ",678866
e00e09c1-540c-4a21-80e0-d0ce83636835,6/14/2004,Germany,1.65,356.67,Tornado," 6,147,094.87 ",1347732
5659af53-419e-4bb0-b90c-e4ce08e2aaad,6/3/2019,China,-0.07,388.82,None," 3,688,773.53 ",3013540
cd684336-6826-4eb2-b0d3-3c6c9837d0aa,4/11/2018,France,1.39,355.85,Hurricane," 1,063,939.77 ",385765
0e40a54f-d05d-4883-8e06-fc4a297e8a23,5/30/2021,Canada,-0.86,365.45,Hurricane," 6,701,035.05 ",2360600
2ba948a8-84cf-48cf-bc74-0edfd8f655cf,12/12/2021,USA,-0.4,384.01,Wildfire," 4,291,787.76 ",3609016
a9654daf-edfa-47b1-95e8-8030d716941d,8/25/2017,Brazil,-1.68,379.28,Wildfire," 2,651,819.15 ",1434802
cf2d1fd4-8795-48f4-97e4-d14f2676bcd1,6/4/2012,Australia,1.67,350.61,None," 3,903,106.81 ",4622275
29bd3bd5-27f1-4521-88dc-18933db8f9c7,6/4/2007,Canada,-1.51,362.09,None," 7,210,549.15 ",1285233
fb6a1fe7-c752-4a7b-a7c2-4932c2c741f3,2/21/2005,Russia,-0.34,390.31,Hurricane," 4,067,983.15 ",1276730
38f19e5a-0b95-4e00-9f4c-f994e0f4fb41,7/22/2020,USA,-0.83,375.06,None," 6,112,494.91 ",1916046
d445288f-51d6-4de0-bd8a-8c4015d92873,8/23/2012,India,1.37,374.02,Drought," 3,120,354.92 ",3289355
fd03dedc-c675-4aca-a165-ce27fa32b967,3/21/2004,China,-1.8,398.04,Hurricane," 3,168,970.12 ",2402269
84d6daf2-a54d-4654-8a62-388c3dc61718,1/15/2011,Brazil,-1.89,382.82,Wildfire," 9,899,097.68 ",4994385
678552cc-d7db-43d5-b21f-37284b27efbf,1/11/2022,Canada,0.07,410.72,Flood," 9,292,974.34 ",4941721
2f44a090-3061-42da-bb42-d9bebd93b199,10/31/2017,France,-0.27,359.66,None," 8,831,145.24 ",294681
63adee25-ee9e-48a1-9c4d-77d2efc3c864,9/18/2008,Brazil,-1.37,414.8,Wildfire," 9,900,539.83 ",1068796
3809fe06-f706-4887-9d1f-924ea57b18cb,8/20/2016,Japan,-0.45,359.24,Hurricane," 5,928,945.83 ",2832574
6ab2d9b9-5700-4d5f-b479-e527f82a72cb,6/7/2011,Brazil,-1.44,407.04,Wildfire," 1,668,503.17 ",4809005
c8327cbb-f1b1-41f0-ad0f-7aea209e5738,12/14/2015,Australia,-1.56,378.66,Drought," 6,344,722.01 ",4217950
5eaa0b83-069d-4c10-af41-51f2541383cb,5/11/2004,Germany,-0.89,362.46,Flood," 9,732,598.60 ",3545115
9bc3ac52-2882-44ec-b42a-f5a449f4b989,8/4/2006,Russia,0.78,395.88,Flood," 7,110,367.64 ",1902353
3b8acbbb-acc1-4e40-ac8d-1034e8669347,2/10/2018,Brazil,-1.02,409.01,Flood," 9,976,670.74 ",3875882
7f1b9dd0-ea4c-4bba-9dd6-108aea9acdbe,8/16/2010,Australia,0.17,354.47,Wildfire," 8,170,777.74 ",1404764
581ce4f6-6f62-4174-9199-35e3d406c724,9/30/2017,France,0.04,382.07,Tornado," 3,890,022.00 ",3851985
f9cdf7f4-e259-4bf9-93e0-faa551047593,2/17/2023,India,-1.88,385.01,Tornado," 5,151,397.25 ",788623
e6f1e6f1-7dc7-4a63-81a3-41167f118c97,1/30/2017,Russia,0.04,413.07,None," 6,865,477.32 ",27675
b11ab347-025b-4c2d-9537-40782416dd87,6/8/2016,Russia,1.03,382.83,None," 7,876,182.56 ",4361646
9c8ad19c-ec7c-44c0-ac76-5797bd48b8cd,4/26/2022,India,0.03,382.28,Flood," 6,303,741.65 ",566078
bc07765f-2a51-41db-bd68-fa4ffccd8db3,10/16/2000,China,-0.07,370.41,None," 480,843.76 ",3237407
51b78110-fd0f-4a14-8587-6cf0274f908c,6/22/2023,Japan,-1.77,414.39,Hurricane," 301,982.71 ",1832043
91f1842d-d8d2-4dbc-818b-db241a404df2,3/16/2018,Brazil,1.1,412.24,Heatwave," 640,705.89 ",3000070
4e9b52bf-53f7-4bce-8936-0f40ae536e7d,7/4/2008,France,-1.33,400.12,Wildfire," 7,447,681.98 ",4588886
9e0a33fd-a883-4d12-9fb8-5fffad7ae786,9/23/2007,USA,0.31,380.93,Hurricane," 9,474,409.22 ",592421
911e8aa9-93a2-4883-8b6a-e92d90a50ab6,11/30/2013,Japan,-1.27,371.85,Drought," 672,296.29 ",2476590
360870dd-a97d-418d-9bba-45919056a1fe,2/8/2008,Germany,-0.75,399.56,None," 8,700,902.31 ",2612833
cf5fdc0c-a8eb-426b-8e47-d73d226c5fa6,11/11/2012,Canada,0.81,383.99,None," 6,600,799.31 ",768894
3fd87a2e-a5e9-45b9-b72c-42d45c8c0b57,6/13/2006,USA,-0.69,377.87,Hurricane," 7,471,202.39 ",4548463
78c7429a-99cd-4f78-83a0-bdeacec021b4,11/8/2017,India,-1.16,393.15,Flood," 7,109,096.16 ",169739
f3e8893f-d67c-402c-88f4-ade337a4cfb1,6/6/2017,USA,0.96,400.72,Heatwave," 1,347,423.72 ",376236
86bd8531-d659-4df1-a42d-e08a18d582c2,1/17/2006,Canada,-0.38,394.63,Hurricane," 4,803,263.81 ",231873
981498e8-039c-45ec-88d1-1136c0955e89,8/1/2018,Japan,0.48,416.2,None," 7,654,015.55 ",1704514
878f095f-fbfc-4377-a340-25eff836eb97,10/3/2018,France,1.39,411.69,Heatwave," 1,161,511.46 ",1118385
a3e9199d-2a57-4914-bc9d-d9ab8420b483,9/3/2005,Canada,0.42,365.28,Tornado," 4,780,056.63 ",862358
319934a9-a3e6-4c9d-897c-e875aab44e94,3/5/2011,China,-0.4,389.83,None," 9,482,852.96 ",3087864
5e4a6268-befd-4f64-b8a8-504f5fd7017b,12/24/2018,Australia,-0.39,390.67,Heatwave," 6,549,613.07 ",3314084
694eb35f-79ff-44d6-a3d9-6d8edc32e638,12/3/2016,China,0.08,396.57,Wildfire," 2,714,173.02 ",4035654
27c52931-9817-4f0a-9978-b3e272b8396f,1/28/2007,Brazil,0.52,356.97,Tornado," 8,754,203.81 ",3219178
a67b36e1-dc61-43e0-8179-eb7d3b747fa7,6/12/2019,Brazil,0.61,401.6,None," 2,406,246.70 ",4953634
4e6f5d8b-df1a-4d1d-87a7-647104d4da19,12/14/2002,Germany,0.08,410.74,Wildfire," 331,182.44 ",1726897
a2fec6fa-65d8-4124-9272-70aaa07d2223,8/27/2013,Japan,1.23,397.94,Hurricane," 5,729,057.39 ",3587182
